year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,read_test_pct_prof_midpt,math_test_pct_prof_midpt,title_i_status,enrollment,direct_certification,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl
2016,2.50E+11,Edward Devotion,MA,Brookline,Primary,Regular school,No,64,63,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,798,96,6.498527,1.190985,14,6.642627,19
2016,2.50E+11,Edward Everett,MA,Boston,Primary,Regular school,No,47,37,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,278,174,24.306034,1.497044,73,32.40067,88
2016,2.51E+11,Edward F. Leddy Preschool,MA,Taunton,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,329,145,17.790588,1.368511,54,16.985762,53
2016,2.51E+11,Edward F. Parthum,MA,Lawrence,Primary,Regular school,No,20,28,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,639,405,22.946266,1.572551,70,29.824003,83
2016,2.51E+11,Edward G. Molin Elementary School,MA,Newburyport,Primary,Regular school,No,54,56,School is not eligible for either Title I Targeted Assistance or Schoolwide program,331,23,3.090037,1.288991,4,10.140161,31
2016,2.50E+11,Edward M. Kennedy Academy for Health Careers (Horace Mann Ch,MA,Edward M. Kennedy Academy for Health Careers (Horace Mann Ch,High,Regular school,Yes,97.5,57,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,359,194,15.513163,2.282028,46,23.607796,70
2016,2.51E+11,Edward P. Boland School,MA,Springfield,Primary,Regular school,No,22,16,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,788,633,30.5481,1.707509,87,39.232964,96
2016,2.51E+11,Edwin A Jones Early Childhood Center,MA,Stoughton,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,90,15,8.147319,1.398912,20,7.250914,21
2016,2.51E+11,Egremont,MA,Pittsfield,Primary,Regular school,No,42,47,School is not eligible for either Title I Targeted Assistance or Schoolwide program,469,203,15.874974,1.348652,47,15.191634,47
2016,2.51E+11,Elbridge Gerry,MA,Marblehead,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,147,17,4.714233,1.268182,8,6.399327,18
2016,2.50E+11,ELC - West Zone,MA,Boston,Primary,Regular school,No,,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,114,53,18.641489,1.378935,56,26.736126,77
2016,2.51E+11,Eleanor N Johnson Middle,MA,Walpole,Middle,Regular school,No,62,66,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,446,50,3.677938,1.158043,6,3.794254,9
2016,2.51E+11,Elias Brookings,MA,Springfield,Primary,Regular school,No,27,27,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,379,310,31.063314,1.727806,88,39.74818,96
2016,2.50E+11,Eliot Elementary,MA,Boston,Primary,Regular school,No,52,57,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,558,114,11.092053,1.344389,30,19.18669,59
2016,2.51E+11,Elizabeth Carter Brooks,MA,New Bedford,Primary,Regular school,No,37,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,289,179,24.076546,1.490752,73,26.48743,77
2016,2.51E+11,Elizabeth G Lyons Elementary,MA,Randolph,Primary,Regular school,No,47,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,296,128,15.860781,1.348316,47,12.435869,38
2016,2.51E+11,Elizabeth Pole,MA,Taunton,Primary,Regular school,No,34,34,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,610,359,21.353092,1.513377,65,20.548265,62
2016,2.51E+11,Elizabeth S Brown,MA,Swansea,Primary,Regular school,No,55,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,299,59,7.588188,1.251533,18,7.880199,23
2016,2.51E+11,Ellen R Hathaway,MA,New Bedford,Primary,Regular school,No,22,27,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,288,216,27.034822,1.742224,80,29.445707,83
2016,2.50E+11,Ellis Mendell,MA,Boston,Primary,Regular school,No,42,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,244,85,14.540466,1.348061,43,22.635101,68
2016,2.51E+11,Elm Park Community,MA,Worcester,Primary,Regular school,No,15,15,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,499,366,28.090948,1.616335,82,26.88905,78
2016,2.51E+11,Elm Street School,MA,Walpole,Primary,Regular school,No,60,65,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,428,42,4.09793,1.275135,7,4.214246,11
2016,2.51E+11,Elm Street School,MA,Gardner,Primary,Regular school,No,26,21,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,579,306,19.240957,1.442161,58,21.738384,65
2016,2.51E+11,Elmer S Bagnall,MA,Pentucket,Primary,Regular school,No,40,35,School is not eligible for either Title I Targeted Assistance or Schoolwide program,506,53,5.968454,1.442216,12,8.178417,24
2016,2.51E+11,Elmwood Street,MA,Millbury,Primary,Regular school,No,47,37,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,563,155,11.97011,1.35416,33,8.876991,27
2016,2.51E+11,Elmwood,MA,Hopkinton,Primary,Regular school,No,84,87,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,488,20,2.087127,1.305755,3,2.988535,7
2016,2.51E+11,Elsie A Hastings Elementary,MA,Westborough,Primary,Regular school,No,67,67,School is not eligible for either Title I Targeted Assistance or Schoolwide program,486,64,6.916519,1.421879,15,7.204244,21
2016,2.51E+11,Elwyn G Campbell,MA,New Bedford,Primary,Regular school,No,32,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,275,154,21.98728,1.439015,67,24.398167,72
2016,2.51E+11,Emily G Wetherbee,MA,Lawrence,Primary,Regular school,No,29,33,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,751,498,25.598204,1.778503,77,32.47594,88
2016,2.51E+11,Emma L Miller Elementary School,MA,Savoy,Primary,Regular school,No,24.5,24.5,School is not eligible for either Title I Targeted Assistance or Schoolwide program,49,24,17.088076,1.316056,51,22.2,67
2016,2.50E+11,Enoch Cobb Early Learning Center,MA,Barnstable,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,126,52,16.804276,1.359024,50,20.392233,62
2016,2.51E+11,Ephraim Curtis Middle,MA,Sudbury,Middle,Regular school,No,75,67,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,977,48,0,1.246807,1,2.014114,5
2016,2.51E+11,Ernest F Upham,MA,Wellesley,Primary,Regular school,No,72,72,School is not eligible for either Title I Targeted Assistance or Schoolwide program,222,6,1.596046,1.315012,2,2.058649,5
2016,2.50E+11,Erving Elementary,MA,Erving,Primary,Regular school,No,47,27,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,136,40,10.202874,1.256728,27,16.5,51
2016,2.50E+11,Essex Elementary,MA,Manchester Essex Regional,Primary,Regular school,No,62,62,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,225,31,5.49296,1.261083,11,9.047818,27
2016,2.50E+11,Essex Technical High School,MA,Essex North Shore Agricultural and Technical School District,High,Vocational school,No,99.5,86,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,1307,274,5.489241,1.098481,11,5.577967,15
2016,2.50E+11,Eugene C Vining,MA,Billerica,Primary,Regular school,No,57,57,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,197,35,6.896444,1.25313,15,6.638637,19
2016,2.50E+11,Eugene Wright Science and Technology Academy,MA,Chelsea,Middle,Regular school,No,17,12,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,519,319,21.36034,1.732598,65,34.15461,91
2016,2.50E+11,Everett High,MA,Everett,High,Regular school,No,79,60,School is not eligible for either Title I Targeted Assistance or Schoolwide program,2023,806,12.131642,1.20783,34,13.035929,40
2016,2.51E+11,Everett W Robinson,MA,Mansfield,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,710,93,5.253979,1.26306,10,5.669517,16
2016,2.50E+11,Excel Academy Charter School,MA,Excel Academy Charter (District),Other,Regular school,Yes,61,60,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,957,396,12.679201,2.079551,36,20.773836,63
2016,2.50E+11,Excel High School,MA,Boston,High,Regular school,No,72,62,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,525,339,20.833088,1.525907,63,28.927723,82
2016,2.50E+11,Ezra H Baker Innovation School,MA,Dennis-Yarmouth,Primary,Regular school,No,22,32,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,353,172,19.427547,1.390364,59,17.404316,54
2016,2.51E+11,F A Cleveland,MA,Norwood,Primary,Regular school,No,57,57,School is not eligible for either Title I Targeted Assistance or Schoolwide program,340,67,7.578844,1.251544,18,6.682424,19
2016,2.51E+11,F A Day Middle,MA,Newton,Middle,Regular school,No,72,75,School is not eligible for either Title I Targeted Assistance or Schoolwide program,919,86,3.026018,1.152432,4,0.948906,3
2016,2.50E+11,Fairhaven High,MA,Fairhaven,High,Regular school,No,92,87,School is not eligible for either Title I Targeted Assistance or Schoolwide program,616,133,5.709813,1.099688,11,5.671139,16
2016,2.50E+11,Fairview Elementary,MA,Chicopee,Primary,Regular school,No,32,38,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,448,308,24.835674,1.648043,75,28.474552,81
2016,2.51E+11,Fall Brook,MA,Leominster,Primary,Regular school,No,51,61,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,687,255,13.705498,1.303517,40,14.300768,44
2016,2.50E+11,Fall River Gateway to College @ BCC,MA,Fall River,High,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,25,17,22.039476,1.580259,67,22.856958,68
2016,2.51E+11,Falls,MA,North Attleborough,Primary,Regular school,No,57,67,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,282,47,6.509455,1.254695,14,6.616288,19
2016,2.50E+11,Falmouth High,MA,Falmouth,High,Regular school,No,97.5,87,School is not eligible for either Title I Targeted Assistance or Schoolwide program,882,214,6.650038,1.106813,14,5.19462,14
2016,2.51E+11,Fannie E Proctor,MA,Northborough,Primary,Regular school,No,62,62,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,239,43,4.546683,1.312926,8,5.151765,14
2016,2.51E+11,Farmington River Elementary,MA,Farmington River Reg,Primary,Regular school,No,44.5,34.5,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,114,38,11.582733,1.256693,32,6.6,19
2016,2.51E+11,Fecteau-Leary Junior/Senior High School,MA,Lynn,High,Regular school,No,34.5,5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,308,161,18.126143,1.584114,55,22.711855,68
2016,2.51E+11,Federal Furnace School,MA,Plymouth,Primary,Regular school,No,42,32,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,412,130,11.747551,1.274267,32,12.475734,38
2016,2.51E+11,Federal Street School,MA,Greenfield,Primary,Regular school,No,42,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,234,152,23.501152,1.594154,71,24.392864,72
2016,2.50E+11,Fenway High School,MA,Boston,High,Other/alternative school,No,87,62,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,360,174,15.119494,1.299419,45,23.214128,69
2016,2.51E+11,Ferryway,MA,Malden,Primary,Regular school,No,47,43,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,912,436,19.087124,1.49577,58,21.400215,65
2016,2.51E+11,Field Elementary School,MA,Weston,Primary,Regular school,No,78,82,School is not eligible for either Title I Targeted Assistance or Schoolwide program,347,14,2.064686,1.306163,2,6.070975,17
2016,2.51E+11,Fisher Hill,MA,Orange,Primary,Regular school,No,,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,297,171,20.112755,1.385678,61,19.44772,60
2016,2.51E+11,Fisher,MA,Walpole,Primary,Regular school,No,78,75,School is not eligible for either Title I Targeted Assistance or Schoolwide program,456,42,3.885912,1.277796,6,4.002228,10
2016,2.51E+11,Fiske,MA,Lexington,Primary,Regular school,No,77,73,School is not eligible for either Title I Targeted Assistance or Schoolwide program,479,14,1.673475,1.313508,2,2.647767,6
2016,2.50E+11,Fitchburg High,MA,Fitchburg,High,Regular school,No,73,53,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,1211,654,17.115131,1.371872,51,20.707642,63
2016,2.51E+11,Flagg Street,MA,Worcester,Primary,Regular school,No,58,47,School is not eligible for either Title I Targeted Assistance or Schoolwide program,404,78,7.438467,1.251748,17,6.236569,18
2016,2.50E+11,Fletcher/Maynard Academy,MA,Cambridge,Primary,Regular school,No,47,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,260,113,17.575455,1.366203,53,17.805023,55
2016,2.51E+11,Floral Street School,MA,Shrewsbury,Primary,Regular school,No,72,75,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,722,70,4.056483,1.275644,7,4.613898,12
2016,2.51E+11,Florence Roche School,MA,Groton-Dunstable,Primary,Regular school,No,63,59,School is not eligible for either Title I Targeted Assistance or Schoolwide program,478,39,3.515916,1.282765,5,3.299854,8
2016,2.51E+11,Florence Sawyer School,MA,Nashoba,Primary,Regular school,No,75,72,School is not eligible for either Title I Targeted Assistance or Schoolwide program,774,40,5.721861,1.382914,11,5.846558,16
2016,2.51E+11,Forest Avenue Elementary,MA,Hudson,Primary,Regular school,No,52,62,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,325,61,7.249271,1.252123,16,6.2311,18
2016,2.51E+11,Forest Grove Middle,MA,Worcester,Middle,Regular school,No,37,36,School is not eligible for either Title I Targeted Assistance or Schoolwide program,997,449,15.579489,1.476849,46,14.377589,44
2016,2.51E+11,Forest Park Middle,MA,Springfield,Middle,Regular school,No,26,22,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,714,577,28.168184,2.077166,83,36.853046,94
2016,2.51E+11,Forestdale School,MA,Sandwich,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,644,144,10.150682,1.37028,27,11.332575,35
2016,2.51E+11,Forestdale,MA,Malden,Primary,Regular school,No,43,38,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,582,226,15.929008,1.382614,48,18.242096,56
2016,2.51E+11,Fort Meadow Early Childhood Center,MA,Westfield,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,175,79,18.16705,1.37287,55,20.434246,62
2016,2.50E+11,Fort River Elementary,MA,Amherst,Primary,Regular school,No,42,45,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,335,128,11.66042,1.383113,32,12.580647,39
2016,2.50E+11,Four Rivers Charter Public School,MA,Four Rivers Charter Public (District),High,Regular school,Yes,72,72,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,220,65,8.515299,1.987636,21,9.407011,29
2016,2.51E+11,Fowler School,MA,Maynard,Primary,Regular school,No,43,40,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,435,76,8.413081,1.208495,21,10.109674,31
2016,2.50E+11,Fox Hill,MA,Burlington,Primary,Regular school,No,47,52,School is not eligible for either Title I Targeted Assistance or Schoolwide program,388,34,3.728403,1.279861,6,4.261591,11
2016,2.50E+11,Foxborough High,MA,Foxborough,High,Regular school,No,97,93,School is not eligible for either Title I Targeted Assistance or Schoolwide program,837,114,2.905166,1.097648,4,1.555869,4
2016,2.50E+11,Foxborough Regional Charter School,MA,Foxborough Regional Charter (District),Other,Regular school,Yes,53,43,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,1261,215,6.650893,1.544924,14,5.301597,15
2016,2.50E+11,Framingham High School,MA,Framingham,High,Regular school,No,91,83,School is not eligible for either Title I Targeted Assistance or Schoolwide program,2102,478,6.114223,1.102362,13,7.581928,22
2016,2.51E+11,Frances Drake School,MA,Leominster,Primary,Regular school,No,41,46,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,567,292,18.76572,1.427388,57,19.36099,59
2016,2.51E+11,Francis J Kane,MA,Marlborough,Primary,Regular school,No,39,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,621,202,12.090542,1.278565,34,14.293793,44
2016,2.51E+11,Francis J McGrath Elementary,MA,Worcester,Primary,Regular school,No,32,27,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,299,173,22.641582,1.454112,69,21.439686,65
2016,2.51E+11,Francis M Leahy,MA,Lawrence,Primary,Regular school,No,24,27,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,484,337,25.144646,1.660888,76,32.02238,87
2016,2.51E+11,Francis T Bresnahan Elementary,MA,Newburyport,Primary,Regular school,No,47,62,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,643,59,5.511533,1.452808,11,12.561657,39
2016,2.51E+11,Francis W Parker,MA,Quincy,Primary,Regular school,No,52,52,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,323,160,18.074833,1.40679,55,18.518576,57
2016,2.50E+11,Francis W. Parker Charter Essential School,MA,Francis W. Parker Charter Essential (District),High,Regular school,Yes,72,67,School is not eligible for either Title I Targeted Assistance or Schoolwide program,395,21,0,1.903198,1,9.424091,29
2016,2.50E+11,Francis Wyman Elementary,MA,Burlington,Primary,Regular school,No,47,61,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,529,67,5.101557,1.264414,9,5.634745,16
2016,2.51E+11,Frank H Freedman,MA,Springfield,Primary,Regular school,No,27,22,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,315,230,26.336681,1.71165,78,35.021545,92
2016,2.50E+11,Frank M Sokolowski Elementary,MA,Chelsea,Primary,Regular school,No,25,21,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,587,361,22.284369,1.547437,68,35.078636,92
2016,2.51E+11,Franklin Ave,MA,Westfield,Primary,Regular school,No,37,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,251,161,23.214792,1.582944,70,25.48199,74
2016,2.51E+11,Franklin County Technical,MA,Franklin County Regional Vocational Technical,High,Vocational school,No,92,77,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,488,174,10.658712,1.171401,28,14.685719,45
2016,2.50E+11,Franklin D Roosevelt,MA,Boston,Primary,Regular school,No,42,30,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,453,198,19.282907,1.44765,59,27.377542,78
2016,2.51E+11,Franklin Early Childhood Development Center,MA,Franklin,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,131,16,6.580495,1.42883,14,6.317357,18
2016,2.51E+11,Franklin High,MA,Franklin,High,Regular school,No,97,90,School is not eligible for either Title I Targeted Assistance or Schoolwide program,1739,102,0.176595,1.123138,1,0,1
2016,2.51E+11,Franklin,MA,North Andover,Primary,Regular school,No,72,69,School is not eligible for either Title I Targeted Assistance or Schoolwide program,477,33,3.07934,1.289155,4,3.621237,9
2016,2.51E+11,Franklin,MA,Newton,Primary,Regular school,No,67,64,School is not eligible for either Title I Targeted Assistance or Schoolwide program,446,38,3.643003,1.281011,6,1.565892,4
2016,2.51E+11,Frederick C Murphy,MA,Weymouth,Primary,Regular school,No,47,42,School is not eligible for either Title I Targeted Assistance or Schoolwide program,240,57,9.001821,1.253067,23,7.868025,23
2016,2.50E+11,Frederick Douglass Academy,MA,Brockton,High,Regular school,No,10,10,School is not eligible for either Title I Targeted Assistance or Schoolwide program,35,28,27.882355,2.062032,82,28.108078,80
2016,2.51E+11,Frederick Harris,MA,Springfield,Primary,Regular school,No,31,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,594,411,26.629036,1.566963,79,35.3139,92
2016,2.50E+11,Frederick J Dutile,MA,Billerica,Primary,Regular school,No,47,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,303,57,7.264277,1.252089,16,7.006469,20
2016,2.50E+11,Frederick W. Hartnett Middle School,MA,Blackstone-Millville,Middle,Regular school,No,46,42,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,432,87,6.819419,1.204848,15,4.993544,13
2016,2.51E+11,Freeman-Kennedy School,MA,Norfolk,Primary,Regular school,No,64,74,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,495,30,0.348592,1.343084,1,1.081872,3
2016,2.51E+11,Freetown Elementary School,MA,Freetown-Lakeville,Primary,Regular school,No,62,82,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,400,90,10.199855,1.369719,27,9.496002,29
2016,2.51E+11,Freetown-Lakeville Middle School,MA,Freetown-Lakeville,Middle,Regular school,No,57,56,School is not eligible for either Title I Targeted Assistance or Schoolwide program,739,104,4.68508,1.169547,8,3.981227,10
2016,2.50E+11,Frolio Middle School,MA,Abington,Middle,Regular school,No,48,43,School is not eligible for either Title I Targeted Assistance or Schoolwide program,328,71,7.349836,1.215811,17,6.545096,19
2016,2.51E+11,Frontier Regional,MA,Frontier,High,Regular school,No,64,64,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,611,107,5.531114,1.063177,11,5.2,14
2016,2.51E+11,Frost Middle School,MA,Lawrence,Middle,Regular school,No,36,46,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,476,251,18.287426,1.591218,55,25.165161,74
2016,2.51E+11,Full Circle High School,MA,Somerville,High,Other/alternative school,No,75,24.5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,61,45,24.069902,1.675678,73,23.078377,69
2016,2.51E+11,Fuller Meadow,MA,Middleton,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,221,21,1.559585,1.32897,2,5.074902,14
2016,2.50E+11,Fuller Middle,MA,Framingham,Middle,Regular school,No,29,25,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,465,197,14.640183,1.439863,43,16.107887,50
2016,2.51E+11,Furnace Brook Middle,MA,Marshfield,Middle,Regular school,No,69,68,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,1016,128,4.166205,1.163194,7,7.336854,22
2016,2.51E+11,Galvin Middle School,MA,Wakefield,Middle,Regular school,No,49,50,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,1085,145,4.435603,1.16638,8,3.231934,8
2016,2.51E+11,Gardner Academy for Learning and Technology,MA,Gardner,High,Other/alternative school,No,75,49.5,School is not eligible for either Title I Targeted Assistance or Schoolwide program,93,61,21.191977,1.541878,64,23.689404,70
2016,2.51E+11,Gardner High,MA,Gardner,High,Regular school,No,57,41,School is not eligible for either Title I Targeted Assistance or Schoolwide program,711,295,14.332397,1.428078,42,16.829824,52
2016,2.51E+11,Gardner Middle School,MA,Gardner,Middle,Regular school,No,24,21,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,547,265,16.779682,1.526203,50,19.27711,59
2016,2.50E+11,Gardner Pilot Academy,MA,Boston,Primary,Regular school,No,20,26,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,401,206,21.979225,1.519586,67,30.07386,84
2016,2.51E+11,Gardner,MA,Swansea,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,243,57,8.898651,1.252737,22,9.190662,28
2016,2.51E+11,Garfield Elementary School,MA,Revere,Primary,Regular school,No,41,48,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,843,382,18.227392,1.373606,55,26.845005,77
2016,2.51E+11,Garfield Middle School,MA,Revere,Middle,Regular school,No,42,38,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,541,213,13.586685,1.400246,39,22.2043,67
2016,2.51E+11,Gates Intermediate School,MA,Scituate,Middle,Regular school,No,64,53,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,521,46,2.839944,1.151099,4,3.579442,9
2016,2.51E+11,Gates Lane,MA,Worcester,Primary,Regular school,No,25,22,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,596,344,22.591825,1.452928,69,21.389929,65
2016,2.51E+11,Gateway Regional High,MA,Gateway,High,Regular school,No,95,84.5,School is not eligible for either Title I Targeted Assistance or Schoolwide program,220,63,8.18885,1.125243,20,6.919918,20
2016,2.51E+11,Gateway Regional Junior High,MA,Gateway,Missing/not reported,Regular school,No,,,,,,,,,,
2016,2.51E+11,Gateway Regional Middle School,MA,Gateway,Middle,Regular school,No,32,33,School is not eligible for either Title I Targeted Assistance or Schoolwide program,208,44,7.176546,1.212137,16,5.907613,17
2016,2.51E+11,Gateway to College at Holyoke Community College,MA,Springfield,High,Regular school,No,75,Suppressed data,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,27,14,16.357534,1.343418,49,24.131979,71
2016,2.51E+11,Gateway to College at Springfield Technical Community Colleg,MA,Springfield,High,Other/alternative school,No,75,75,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,48,33,22.303373,1.592392,68,30.98824,86
2016,2.51E+11,Gateway to College,MA,Uxbridge,High,Other/alternative school,No,Suppressed data,Suppressed data,School is not eligible for either Title I Targeted Assistance or Schoolwide program,46,15,9.58657,1.148961,25,11.192017,34
2016,2.50E+11,Gen John J Stefanik,MA,Chicopee,Primary,Regular school,No,57,62,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,391,278,25.662466,1.682708,77,29.301346,83
2016,2.51E+11,General John Nixon Elementary,MA,Sudbury,Primary,Regular school,No,72,76,School is not eligible for either Title I Targeted Assistance or Schoolwide program,357,19,0.088748,1.346666,1,2.102862,5
2016,2.50E+11,George F. Kelly Elementary,MA,Chelsea,Primary,Regular school,No,27,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,571,301,19.193384,1.440661,58,31.987652,87
2016,2.51E+11,George F. Willett,MA,Norwood,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,394,99,11.124167,1.360457,30,10.227747,31
2016,2.50E+11,George H Conley,MA,Boston,Primary,Regular school,No,32,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,222,107,19.242111,1.387514,58,27.336746,78
2016,2.50E+11,George H Potter,MA,Dartmouth,Primary,Regular school,No,40,35,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,429,129,11.225573,1.268418,30,10.468251,32
2016,2.50E+11,George H. Englesby Elementary School,MA,Dracut,Primary,Regular school,No,38,42,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,508,141,10.411352,1.260982,28,10.423895,32
2016,2.50E+11,George Keverian School,MA,Everett,Primary,Regular school,No,34,35,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,942,456,19.298462,1.503994,59,20.20275,62
2016,2.51E+11,George R Austin Intermediate School,MA,Freetown-Lakeville,Primary,Regular school,No,44,56,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,473,92,7.48892,1.251667,17,6.785067,20
2016,2.51E+11,George R Martin,MA,Seekonk,Primary,Regular school,No,61,58,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,437,87,7.650125,1.251465,18,8.288737,25
2016,2.51E+11,Georgetown High School,MA,Georgetown,High,Regular school,No,97.5,92,School is not eligible for either Title I Targeted Assistance or Schoolwide program,411,42,1.708447,1.105557,2,1.817732,4
2016,2.51E+11,Georgetown Middle School,MA,Georgetown,Middle,Regular school,No,60,58,School is not eligible for either Title I Targeted Assistance or Schoolwide program,231,14,1.865786,1.146088,2,1.975071,4
